,data_referencia,tipo_titulo,codigo_selic,data_vencimento,taxa_intradiaria,pu,tipo_pu
30,2022-04-27,LTN,100000,2025-01-01,12.1657,734.93407,OBSERVADO
31,2022-04-27,LTN,100000,2025-07-01,12.1225,696.048582,OBSERVADO
0,2022-04-28,NTN-B,760199,2022-08-15,4.6655,3986.064675,OBSERVADO
1,2022-04-28,NTN-B,760100,2023-03-15,5.27,3976.235925,MODELADO
2,2022-04-28,NTN-B,760199,2023-05-15,5.2477,4060.545722,OBSERVADO
3,2022-04-28,NTN-B,760199,2024-08-15,5.5431,4009.702349,OBSERVADO
4,2022-04-28,NTN-B,760199,2025-05-15,5.5334,4081.702657,OBSERVADO
5,2022-04-28,NTN-B,760199,2026-08-15,5.4427,4052.416592,OBSERVADO
6,2022-04-28,NTN-B,760199,2027-05-15,5.5165,4112.676567,OBSERVADO
7,2022-04-28,NTN-B,760199,2028-08-15,5.532,4067.803453,OBSERVADO
8,2022-04-28,NTN-B,760199,2030-08-15,5.5435,4090.985802,OBSERVADO
9,2022-04-28,NTN-B,760199,2032-08-15,5.6055,4092.002434,OBSERVADO
10,2022-04-28,NTN-B,760199,2035-05-15,5.6571,4156.497721,OBSERVADO
11,2022-04-28,NTN-B,760199,2040-08-15,5.707,4104.673043,OBSERVADO
12,2022-04-28,NTN-B,760199,2045-05-15,5.8109,4130.175197,OBSERVADO
13,2022-04-28,NTN-B,760199,2050-08-15,5.8335,4068.596348,OBSERVADO
14,2022-04-28,NTN-B,760199,2055-05-15,5.842,4128.660062,OBSERVADO
15,2022-04-28,NTN-B,760199,2060-08-15,5.851,4068.612049,OBSERVADO
16,2022-04-28,NTN-F,950199,2023-01-01,13.075,1012.181303,OBSERVADO
17,2022-04-28,NTN-F,950199,2025-01-01,12.3186,981.990085,OBSERVADO
18,2022-04-28,NTN-F,950199,2027-01-01,12.2142,957.725862,OBSERVADO
19,2022-04-28,NTN-F,950199,2029-01-01,12.3354,932.593735,OBSERVADO
20,2022-04-28,NTN-F,950199,2031-01-01,12.4092,911.771893,OBSERVADO
21,2022-04-28,NTN-F,950199,2033-01-01,12.436,895.937692,OBSERVADO
22,2022-04-28,LTN,100000,2022-07-01,12.6752,978.914901,OBSERVADO
23,2022-04-28,LTN,100000,2022-10-01,12.9859,948.100759,OBSERVADO
24,2022-04-28,LTN,100000,2023-01-01,13.075,919.549643,OBSERVADO
25,2022-04-28,LTN,100000,2023-04-01,13.0977,891.563407,OBSERVADO
26,2022-04-28,LTN,100000,2023-07-01,13.0854,865.502865,OBSERVADO
27,2022-04-28,LTN,100000,2024-01-01,12.7448,818.400212,OBSERVADO
28,2022-04-28,LTN,100000,2024-04-01,12.6391,796.405413,OBSERVADO
29,2022-04-28,LTN,100000,2024-07-01,12.4783,775.449836,OBSERVADO
30,2022-04-28,LTN,100000,2025-01-01,12.2556,733.692778,OBSERVADO
31,2022-04-28,LTN,100000,2025-07-01,12.2025,694.79561,OBSERVADO
0,2022-04-29,NTN-B,760199,2022-08-15,4.7052,3988.298974,OBSERVADO
1,2022-04-29,NTN-B,760100,2023-03-15,5.3072,3977.793839,MODELADO
2,2022-04-29,NTN-B,760199,2023-05-15,5.313,4060.868838,OBSERVADO
3,2022-04-29,NTN-B,760199,2024-08-15,5.5315,4013.483807,OBSERVADO
4,2022-04-29,NTN-B,760199,2025-05-15,5.4904,4089.163977,OBSERVADO
5,2022-04-29,NTN-B,760199,2026-08-15,5.3951,4062.25905,OBSERVADO
6,2022-04-29,NTN-B,760199,2027-05-15,5.4872,4120.518368,OBSERVADO
7,2022-04-29,NTN-B,760199,2028-08-15,5.5,4077.213649,OBSERVADO
8,2022-04-29,NTN-B,760199,2030-08-15,5.5155,4101.063251,OBSERVADO
9,2022-04-29,NTN-B,760199,2032-08-15,5.5688,4106.015391,OBSERVADO
10,2022-04-29,NTN-B,760199,2035-05-15,5.6316,4168.574941,OBSERVADO
11,2022-04-29,NTN-B,760199,2040-08-15,5.6775,4120.675454,OBSERVADO
12,2022-04-29,NTN-B,760199,2045-05-15,5.7767,4150.058414,OBSERVADO
13,2022-04-29,NTN-B,760199,2050-08-15,5.8038,4087.597042,OBSERVADO
14,2022-04-29,NTN-B,760199,2055-05-15,5.808,4151.142308,OBSERVADO
15,2022-04-29,NTN-B,760199,2060-08-15,5.8178,4091.484924,OBSERVADO
16,2022-04-29,NTN-F,950199,2023-01-01,13.09,1012.587033,OBSERVADO
17,2022-04-29,NTN-F,950199,2025-01-01,12.2855,983.119217,OBSERVADO
18,2022-04-29,NTN-F,950199,2027-01-01,12.1341,960.698628,OBSERVADO
19,2022-04-29,NTN-F,950199,2029-01-01,12.2477,936.516774,OBSERVADO
20,2022-04-29,NTN-F,950199,2031-01-01,12.3106,916.72404,OBSERVADO
21,2022-04-29,NTN-F,950199,2033-01-01,12.3139,902.530953,OBSERVADO
22,2022-04-29,LTN,100000,2022-07-01,12.7041,979.33474,OBSERVADO
23,2022-04-29,LTN,100000,2022-10-01,13.0123,948.464369,OBSERVADO
24,2022-04-29,LTN,100000,2023-01-01,13.09,919.915341,OBSERVADO
25,2022-04-29,LTN,100000,2023-04-01,13.1148,891.873755,OBSERVADO
26,2022-04-29,LTN,100000,2023-07-01,13.0842,865.936081,OBSERVADO
27,2022-04-29,LTN,100000,2024-01-01,12.73,818.969047,OBSERVADO
28,2022-04-29,LTN,100000,2024-04-01,12.6299,796.905873,OBSERVADO
29,2022-04-29,LTN,100000,2024-07-01,12.4576,776.120073,OBSERVADO
30,2022-04-29,LTN,100000,2025-01-01,12.2099,734.829291,OBSERVADO
31,2022-04-29,LTN,100000,2025-07-01,12.1473,696.194432,OBSERVADO
0,2022-05-02,NTN-B,760199,2022-08-15,4.7187,3990.840976,OBSERVADO
1,2022-05-02,NTN-B,760100,2023-03-15,5.324,3980.024198,OBSERVADO
2,2022-05-02,NTN-B,760199,2023-05-15,5.3321,4062.971164,OBSERVADO
3,2022-05-02,NTN-B,760199,2024-08-15,5.6435,4007.178122,OBSERVADO
4,2022-05-02,NTN-B,760199,2025-05-15,5.6009,4080.302369,OBSERVADO
5,2022-05-02,NTN-B,760199,2026-08-15,5.5089,4048.417824,OBSERVADO
6,2022-05-02,NTN-B,760199,2027-05-15,5.5685,4109.739093,OBSERVADO
7,2022-05-02,NTN-B,760199,2028-08-15,5.5789,4063.996656,OBSERVADO
8,2022-05-02,NTN-B,760199,2030-08-15,5.5903,4084.801175,OBSERVADO
9,2022-05-02,NTN-B,760199,2032-08-15,5.6532,4083.422065,OBSERVADO
10,2022-05-02,NTN-B,760199,2035-05-15,5.6839,4152.849041,OBSERVADO
11,2022-05-02,NTN-B,760199,2040-08-15,5.7286,4100.989015,OBSERVADO
12,2022-05-02,NTN-B,760199,2045-05-15,5.8269,4128.213662,OBSERVADO
13,2022-05-02,NTN-B,760199,2050-08-15,5.8445,4068.507249,OBSERVADO
14,2022-05-02,NTN-B,760199,2055-05-15,5.8488,4130.704704,OBSERVADO
15,2022-05-02,NTN-B,760199,2060-08-15,5.8549,4072.125938,OBSERVADO
16,2022-05-02,NTN-F,950199,2023-01-01,13.08,1013.139755,OBSERVADO
17,2022-05-02,NTN-F,950199,2025-01-01,12.3463,982.331121,OBSERVADO
18,2022-05-02,NTN-F,950199,2027-01-01,12.1829,959.590906,OBSERVADO
19,2022-05-02,NTN-F,950199,2029-01-01,12.2651,936.252088,OBSERVADO
20,2022-05-02,NTN-F,950199,2031-01-01,12.3018,917.552196,OBSERVADO
21,2022-05-02,NTN-F,950199,2033-01-01,12.3202,902.626725,OBSERVADO
22,2022-05-02,LTN,100000,2022-07-01,12.744,979.740452,OBSERVADO
23,2022-05-02,LTN,100000,2022-10-01,13.0114,948.928126,OBSERVADO
24,2022-05-02,LTN,100000,2023-01-01,13.0793,920.423256,OBSERVADO
25,2022-05-02,LTN,100000,2023-04-01,13.1078,892.361065,OBSERVADO
26,2022-05-02,LTN,100000,2023-07-01,13.1,866.217514,OBSERVADO
27,2022-05-02,LTN,100000,2024-01-01,12.75,819.116914,OBSERVADO
28,2022-05-02,LTN,100000,2024-04-01,12.643,797.105477,OBSERVADO
29,2022-05-02,LTN,100000,2024-07-01,12.4891,776.013303,OBSERVADO
30,2022-05-02,LTN,100000,2025-01-01,12.2703,734.109506,OBSERVADO
31,2022-05-02,LTN,100000,2025-07-01,12.206,695.362353,OBSERVADO
0,2022-05-03,NTN-B,760199,2022-08-15,4.4236,3996.800572,OBSERVADO
1,2022-05-03,NTN-B,760100,2023-03-15,5.1334,3988.977837,OBSERVADO
2,2022-05-03,NTN-B,760199,2023-05-15,5.1182,4073.97048,OBSERVADO
3,2022-05-03,NTN-B,760199,2024-08-15,5.5405,4018.421198,OBSERVADO
4,2022-05-03,NTN-B,760199,2025-05-15,5.59,4084.352312,OBSERVADO
5,2022-05-03,NTN-B,760199,2026-08-15,5.5234,4049.153934,OBSERVADO
6,2022-05-03,NTN-B,760199,2027-05-15,5.5834,4110.147683,OBSERVADO
7,2022-05-03,NTN-B,760199,2028-08-15,5.6027,4062.035895,OBSERVADO
8,2022-05-03,NTN-B,760199,2030-08-15,5.6277,4078.15702,OBSERVADO
9,2022-05-03,NTN-B,760199,2032-08-15,5.6985,4072.724346,OBSERVADO
10,2022-05-03,NTN-B,760199,2035-05-15,5.725,4141.198832,OBSERVADO
11,2022-05-03,NTN-B,760199,2040-08-15,5.7488,4095.021107,OBSERVADO
12,2022-05-03,NTN-B,760199,2045-05-15,5.8438,4122.872404,OBSERVADO
13,2022-05-03,NTN-B,760199,2050-08-15,5.8564,4065.019542,OBSERVADO
14,2022-05-03,NTN-B,760199,2055-05-15,5.8558,4129.673073,OBSERVADO
15,2022-05-03,NTN-B,760199,2060-08-15,5.8664,4068.180084,OBSERVADO
16,2022-05-03,NTN-F,950199,2023-01-01,13.1422,1013.273591,OBSERVADO
17,2022-05-03,NTN-F,950199,2025-01-01,12.4482,980.714289,OBSERVADO
18,2022-05-03,NTN-F,950199,2027-01-01,12.2985,956.386686,OBSERVADO
19,2022-05-03,NTN-F,950199,2029-01-01,12.3835,931.979949,OBSERVADO
20,2022-05-03,NTN-F,950199,2031-01-01,12.4282,912.174026,OBSERVADO
21,2022-05-03,NTN-F,950199,2033-01-01,12.4407,896.952388,OBSERVADO
22,2022-05-03,LTN,100000,2022-07-01,12.7715,980.167068,OBSERVADO
23,2022-05-03,LTN,100000,2022-10-01,13.07,949.179889,OBSERVADO
24,2022-05-03,LTN,100000,2023-01-01,13.145,920.513686,OBSERVADO
25,2022-05-03,LTN,100000,2023-04-01,13.189,892.207672,OBSERVADO
26,2022-05-03,LTN,100000,2023-07-01,13.1719,866.000627,OBSERVADO
27,2022-05-03,LTN,100000,2024-01-01,12.825,818.603653,OBSERVADO
28,2022-05-03,LTN,100000,2024-04-01,12.7301,796.311345,OBSERVADO
29,2022-05-03,LTN,100000,2024-07-01,12.5753,775.097755,OBSERVADO
30,2022-05-03,LTN,100000,2025-01-01,12.367,732.762502,OBSERVADO
31,2022-05-03,LTN,100000,2025-07-01,12.3146,693.562965,OBSERVADO
0,2022-05-04,NTN-B,760199,2022-08-15,4.4313,3999.374862,OBSERVADO
1,2022-05-04,NTN-B,760100,2023-03-15,5.1413,3991.47748,MODELADO
2,2022-05-04,NTN-B,760199,2023-05-15,5.1102,4077.086198,OBSERVADO
3,2022-05-04,NTN-B,760199,2024-08-15,5.4872,4025.607698,OBSERVADO
4,2022-05-04,NTN-B,760199,2025-05-15,5.5544,4091.020672,OBSERVADO
5,2022-05-04,NTN-B,760199,2026-08-15,5.5422,4049.26838,OBSERVADO
6,2022-05-04,NTN-B,760199,2027-05-15,5.5993,4110.390495,OBSERVADO
7,2022-05-04,NTN-B,760199,2028-08-15,5.6118,4063.069133,OBSERVADO
8,2022-05-04,NTN-B,760199,2030-08-15,5.635,4079.194264,OBSERVADO
9,2022-05-04,NTN-B,760199,2032-08-15,5.7021,4074.54944,OBSERVADO
10,2022-05-04,NTN-B,760199,2035-05-15,5.7312,4141.956424,OBSERVADO
11,2022-05-04,NTN-B,760199,2040-08-15,5.7557,4094.910369,OBSERVADO
12,2022-05-04,NTN-B,760199,2045-05-15,5.8524,4121.611227,OBSERVADO
13,2022-05-04,NTN-B,760199,2050-08-15,5.8643,4063.694473,OBSERVADO
14,2022-05-04,NTN-B,760199,2055-05-15,5.8582,4131.270574,OBSERVADO
15,2022-05-04,NTN-B,760199,2060-08-15,5.8791,4063.533222,OBSERVADO
16,2022-05-04,NTN-F,950199,2023-01-01,13.175,1013.581304,OBSERVADO
17,2022-05-04,NTN-F,950199,2025-01-01,12.5139,979.841052,OBSERVADO
18,2022-05-04,NTN-F,950199,2027-01-01,12.368,954.648228,OBSERVADO
19,2022-05-04,NTN-F,950199,2029-01-01,12.4578,929.479614,OBSERVADO
20,2022-05-04,NTN-F,950199,2031-01-01,12.4965,909.487161,OBSERVADO
21,2022-05-04,NTN-F,950199,2033-01-01,12.5037,894.211206,OBSERVADO
22,2022-05-04,LTN,100000,2022-07-01,12.798,980.597192,OBSERVADO
23,2022-05-04,LTN,100000,2022-10-01,13.085,949.58969,OBSERVADO
24,2022-05-04,LTN,100000,2023-01-01,13.175,920.802163,OBSERVADO
25,2022-05-04,LTN,100000,2023-04-01,13.224,892.393464,OBSERVADO
26,2022-05-04,LTN,100000,2023-07-01,13.2125,866.065932,OBSERVADO
27,2022-05-04,LTN,100000,2024-01-01,12.8887,818.231142,OBSERVADO
28,2022-05-04,LTN,100000,2024-04-01,12.799,795.767273,OBSERVADO
29,2022-05-04,LTN,100000,2024-07-01,12.6433,774.457534,OBSERVADO
30,2022-05-04,LTN,100000,2025-01-01,12.4374,731.880048,OBSERVADO
31,2022-05-04,LTN,100000,2025-07-01,12.3806,692.60111,OBSERVADO
0,2022-05-05,NTN-B,760199,2022-08-15,4.2625,4003.855207,OBSERVADO
1,2022-05-05,NTN-B,760100,2023-03-15,5.128,3994.667224,OBSERVADO
2,2022-05-05,NTN-B,760199,2023-05-15,5.1261,4079.29897,OBSERVADO
3,2022-05-05,NTN-B,760199,2024-08-15,5.4045,4035.200589,OBSERVADO
4,2022-05-05,NTN-B,760199,2025-05-15,5.4458,4105.446355,OBSERVADO
5,2022-05-05,NTN-B,760199,2026-08-15,5.4434,4066.577451,OBSERVADO
6,2022-05-05,NTN-B,760199,2027-05-15,5.5075,4128.725201,OBSERVADO
7,2022-05-05,NTN-B,760199,2028-08-15,5.5287,4082.863986,OBSERVADO
8,2022-05-05,NTN-B,760199,2030-08-15,5.5535,4102.900478,OBSERVADO
9,2022-05-05,NTN-B,760199,2032-08-15,5.639,4096.415769,OBSERVADO
10,2022-05-05,NTN-B,760199,2035-05-15,5.6757,4164.650803,OBSERVADO
11,2022-05-05,NTN-B,760199,2040-08-15,5.7043,4120.520943,OBSERVADO
12,2022-05-05,NTN-B,760199,2045-05-15,5.8072,4146.829658,OBSERVADO
13,2022-05-05,NTN-B,760199,2050-08-15,5.8116,4095.085774,OBSERVADO
14,2022-05-05,NTN-B,760199,2055-05-15,5.8123,4160.574251,OBSERVADO
15,2022-05-05,NTN-B,760199,2060-08-15,5.826,4098.28091,OBSERVADO
16,2022-05-05,NTN-F,950199,2023-01-01,13.2445,1013.681553,OBSERVADO
17,2022-05-05,NTN-F,950199,2025-01-01,12.5098,980.382421,OBSERVADO
18,2022-05-05,NTN-F,950199,2027-01-01,12.3227,956.508509,OBSERVADO
19,2022-05-05,NTN-F,950199,2029-01-01,12.4066,931.931164,OBSERVADO
20,2022-05-05,NTN-F,950199,2031-01-01,12.4527,911.904985,OBSERVADO
21,2022-05-05,NTN-F,950199,2033-01-01,12.4776,895.935648,OBSERVADO
22,2022-05-05,LTN,100000,2022-07-01,12.829,981.023131,OBSERVADO
23,2022-05-05,LTN,100000,2022-10-01,13.1369,949.871561,OBSERVADO
24,2022-05-05,LTN,100000,2023-01-01,13.2442,920.881405,OBSERVADO
25,2022-05-05,LTN,100000,2023-04-01,13.3046,892.253693,OBSERVADO
26,2022-05-05,LTN,100000,2023-07-01,13.2975,865.74189,OBSERVADO
27,2022-05-05,LTN,100000,2024-01-01,12.9656,817.705139,OBSERVADO
28,2022-05-05,LTN,100000,2024-04-01,12.875,795.13331,OBSERVADO
29,2022-05-05,LTN,100000,2024-07-01,12.6861,774.193023,OBSERVADO
30,2022-05-05,LTN,100000,2025-01-01,12.4292,732.362583,OBSERVADO
31,2022-05-05,LTN,100000,2025-07-01,12.3643,693.237945,OBSERVADO
0,2022-05-06,NTN-B,760199,2022-08-15,4.0675,4008.575205,OBSERVADO
1,2022-05-06,NTN-B,760100,2023-03-15,5.062,3999.544108,OBSERVADO
2,2022-05-06,NTN-B,760199,2023-05-15,5.06,4084.619096,OBSERVADO
3,2022-05-06,NTN-B,760199,2024-08-15,5.4971,4030.479751,OBSERVADO
4,2022-05-06,NTN-B,760199,2025-05-15,5.5601,4096.2052,OBSERVADO
5,2022-05-06,NTN-B,760199,2026-08-15,5.557,4052.837033,OBSERVADO
6,2022-05-06,NTN-B,760199,2027-05-15,5.6089,4114.613837,OBSERVADO
7,2022-05-06,NTN-B,760199,2028-08-15,5.6276,4065.631745,OBSERVADO
8,2022-05-06,NTN-B,760199,2030-08-15,5.6392,4083.922277,OBSERVADO
9,2022-05-06,NTN-B,760199,2032-08-15,5.7046,4079.611443,OBSERVADO
10,2022-05-06,NTN-B,760199,2035-05-15,5.7285,4148.828863,OBSERVADO
11,2022-05-06,NTN-B,760199,2040-08-15,5.7471,4104.551288,OBSERVADO
12,2022-05-06,NTN-B,760199,2045-05-15,5.8585,4124.54647,OBSERVADO
13,2022-05-06,NTN-B,760199,2050-08-15,5.86,4071.851943,OBSERVADO
14,2022-05-06,NTN-B,760199,2055-05-15,5.8591,4136.69554,OBSERVADO
15,2022-05-06,NTN-B,760199,2060-08-15,5.8692,4075.288799,OBSERVADO
16,2022-05-06,NTN-F,950199,2023-01-01,13.3075,1013.823924,OBSERVADO
17,2022-05-06,NTN-F,950199,2025-01-01,12.6791,977.434732,OBSERVADO
18,2022-05-06,NTN-F,950199,2027-01-01,12.5507,949.845555,OBSERVADO
19,2022-05-06,NTN-F,950199,2029-01-01,12.6374,923.318398,OBSERVADO
20,2022-05-06,NTN-F,950199,2031-01-01,12.6634,902.805104,OBSERVADO
21,2022-05-06,NTN-F,950199,2033-01-01,12.7131,884.67472,OBSERVADO
22,2022-05-06,LTN,100000,2022-07-01,12.8554,981.457599,OBSERVADO
23,2022-05-06,LTN,100000,2022-10-01,13.1857,950.167798,OBSERVADO
24,2022-05-06,LTN,100000,2023-01-01,13.3082,920.993189,OBSERVADO
25,2022-05-06,LTN,100000,2023-04-01,13.372,892.213783,OBSERVADO
26,2022-05-06,LTN,100000,2023-07-01,13.3505,865.704849,OBSERVADO
27,2022-05-06,LTN,100000,2024-01-01,13.0782,816.759686,OBSERVADO
28,2022-05-06,LTN,100000,2024-04-01,12.988,794.01341,OBSERVADO
29,2022-05-06,LTN,100000,2024-07-01,12.832,772.419386,OBSERVADO
30,2022-05-06,LTN,100000,2025-01-01,12.5716,730.245144,OBSERVADO
31,2022-05-06,LTN,100000,2025-07-01,12.5425,690.117476,OBSERVADO
0,2022-05-09,NTN-B,760199,2022-08-15,4.2604,4009.151354,OBSERVADO
1,2022-05-09,NTN-B,760100,2023-03-15,5.129,4000.159134,MODELADO
2,2022-05-09,NTN-B,760199,2023-05-15,5.142,4084.338598,OBSERVADO
3,2022-05-09,NTN-B,760199,2024-08-15,5.5418,4029.684179,OBSERVADO
4,2022-05-09,NTN-B,760199,2025-05-15,5.6252,4092.220084,OBSERVADO
5,2022-05-09,NTN-B,760199,2026-08-15,5.6284,4045.321109,OBSERVADO
6,2022-05-09,NTN-B,760199,2027-05-15,5.6724,4106.923525,OBSERVADO
7,2022-05-09,NTN-B,760199,2028-08-15,5.6845,4057.003511,OBSERVADO
8,2022-05-09,NTN-B,760199,2030-08-15,5.7022,4070.832544,OBSERVADO
9,2022-05-09,NTN-B,760199,2032-08-15,5.7531,4068.02026,OBSERVADO
10,2022-05-09,NTN-B,760199,2035-05-15,5.7779,4134.313755,OBSERVADO
11,2022-05-09,NTN-B,760199,2040-08-15,5.7914,4088.037106,OBSERVADO
12,2022-05-09,NTN-B,760199,2045-05-15,5.8822,4115.915744,OBSERVADO
13,2022-05-09,NTN-B,760199,2050-08-15,5.8844,4061.678835,OBSERVADO
14,2022-05-09,NTN-B,760199,2055-05-15,5.8871,4123.726332,OBSERVADO
15,2022-05-09,NTN-B,760199,2060-08-15,5.8985,4060.776856,OBSERVADO
16,2022-05-09,NTN-F,950199,2023-01-01,13.3975,1013.818656,OBSERVADO
17,2022-05-09,NTN-F,950199,2025-01-01,12.8628,974.226759,OBSERVADO
18,2022-05-09,NTN-F,950199,2027-01-01,12.7626,943.760738,OBSERVADO
19,2022-05-09,NTN-F,950199,2029-01-01,12.837,916.037068,OBSERVADO
20,2022-05-09,NTN-F,950199,2031-01-01,12.8266,895.958275,OBSERVADO
21,2022-05-09,NTN-F,950199,2033-01-01,12.8297,879.400254,OBSERVADO
22,2022-05-09,LTN,100000,2022-07-01,12.851,981.934495,OBSERVADO
23,2022-05-09,LTN,100000,2022-10-01,13.225,950.500048,OBSERVADO
24,2022-05-09,LTN,100000,2023-01-01,13.395,920.98804,OBSERVADO
25,2022-05-09,LTN,100000,2023-04-01,13.4866,891.84264,OBSERVADO
26,2022-05-09,LTN,100000,2023-07-01,13.4852,864.956563,OBSERVADO
27,2022-05-09,LTN,100000,2024-01-01,13.25,815.122609,OBSERVADO
28,2022-05-09,LTN,100000,2024-04-01,13.1592,792.134373,OBSERVADO
29,2022-05-09,LTN,100000,2024-07-01,13.0122,770.161204,OBSERVADO
30,2022-05-09,LTN,100000,2025-01-01,12.7798,727.018644,OBSERVADO
31,2022-05-09,LTN,100000,2025-07-01,12.7462,686.538088,OBSERVADO
0,2022-05-10,NTN-B,760199,2022-08-15,4.6351,4007.906487,OBSERVADO
1,2022-05-10,NTN-B,760100,2023-03-15,5.3792,3994.984888,MODELADO
2,2022-05-10,NTN-B,760199,2023-05-15,5.333,4080.005779,OBSERVADO
3,2022-05-10,NTN-B,760199,2024-08-15,5.5769,4029.68681,OBSERVADO
4,2022-05-10,NTN-B,760199,2025-05-15,5.5682,4101.143766,OBSERVADO
5,2022-05-10,NTN-B,760199,2026-08-15,5.5702,4056.649171,OBSERVADO
6,2022-05-10,NTN-B,760199,2027-05-15,5.6311,4116.74111,OBSERVADO
7,2022-05-10,NTN-B,760199,2028-08-15,5.6443,4068.02207,OBSERVADO
8,2022-05-10,NTN-B,760199,2030-08-15,5.6774,4080.021542,OBSERVADO
9,2022-05-10,NTN-B,760199,2032-08-15,5.7487,4072.238633,OBSERVADO
10,2022-05-10,NTN-B,760199,2035-05-15,5.7918,4132.369979,OBSERVADO
11,2022-05-10,NTN-B,760199,2040-08-15,5.803,4085.889265,OBSERVADO
12,2022-05-10,NTN-B,760199,2045-05-15,5.8925,4113.848626,OBSERVADO
13,2022-05-10,NTN-B,760199,2050-08-15,5.8872,4063.100119,OBSERVADO
14,2022-05-10,NTN-B,760199,2055-05-15,5.8916,4124.141769,OBSERVADO
15,2022-05-10,NTN-B,760199,2060-08-15,5.9218,4049.918433,OBSERVADO
16,2022-05-10,NTN-F,950199,2023-01-01,13.3129,1014.799355,OBSERVADO
17,2022-05-10,NTN-F,950199,2025-01-01,12.5692,980.564853,OBSERVADO
18,2022-05-10,NTN-F,950199,2027-01-01,12.4993,952.330215,OBSERVADO
19,2022-05-10,NTN-F,950199,2029-01-01,12.609,925.296202,OBSERVADO
20,2022-05-10,NTN-F,950199,2031-01-01,12.6151,905.82906,OBSERVADO
21,2022-05-10,NTN-F,950199,2033-01-01,12.6465,888.793247,OBSERVADO
22,2022-05-10,LTN,100000,2022-07-01,12.849,982.408252,OBSERVADO
23,2022-05-10,LTN,100000,2022-10-01,13.1797,951.122693,OBSERVADO
24,2022-05-10,LTN,100000,2023-01-01,13.3101,921.896836,OBSERVADO
25,2022-05-10,LTN,100000,2023-04-01,13.361,893.180994,OBSERVADO
26,2022-05-10,LTN,100000,2023-07-01,13.3193,866.838953,OBSERVADO
27,2022-05-10,LTN,100000,2024-01-01,13.005,818.424903,OBSERVADO
28,2022-05-10,LTN,100000,2024-04-01,12.9032,795.906499,OBSERVADO
29,2022-05-10,LTN,100000,2024-07-01,12.74,774.504948,OBSERVADO
30,2022-05-10,LTN,100000,2025-01-01,12.497,732.215399,OBSERVADO
31,2022-05-10,LTN,100000,2025-07-01,12.4582,692.38748,OBSERVADO
0,2022-05-11,NTN-B,760199,2022-08-15,4.5573,4015.414596,OBSERVADO
1,2022-05-11,NTN-B,760100,2023-03-15,5.3219,4003.594524,MODELADO
2,2022-05-11,NTN-B,760199,2023-05-15,5.2958,4088.332008,OBSERVADO
3,2022-05-11,NTN-B,760199,2024-08-15,5.6226,4032.874362,OBSERVADO
4,2022-05-11,NTN-B,760199,2025-05-15,5.6369,4100.901934,OBSERVADO
5,2022-05-11,NTN-B,760199,2026-08-15,5.6459,4052.579744,OBSERVADO
6,2022-05-11,NTN-B,760199,2027-05-15,5.7121,4110.26722,OBSERVADO
7,2022-05-11,NTN-B,760199,2028-08-15,5.7194,4059.802025,OBSERVADO
8,2022-05-11,NTN-B,760199,2030-08-15,5.7356,4072.265393,OBSERVADO
9,2022-05-11,NTN-B,760199,2032-08-15,5.7976,4064.652398,OBSERVADO
10,2022-05-11,NTN-B,760199,2035-05-15,5.838,4123.219967,OBSERVADO
11,2022-05-11,NTN-B,760199,2040-08-15,5.839,4077.202591,OBSERVADO
12,2022-05-11,NTN-B,760199,2045-05-15,5.922,4106.569254,OBSERVADO
13,2022-05-11,NTN-B,760199,2050-08-15,5.9208,4052.141671,OBSERVADO
14,2022-05-11,NTN-B,760199,2055-05-15,5.925,4112.339186,OBSERVADO
15,2022-05-11,NTN-B,760199,2060-08-15,5.9416,4045.227225,OBSERVADO
16,2022-05-11,NTN-F,950199,2023-01-01,13.4,1014.816861,OBSERVADO
17,2022-05-11,NTN-F,950199,2025-01-01,12.6897,978.612889,OBSERVADO
18,2022-05-11,NTN-F,950199,2027-01-01,12.6078,949.419438,OBSERVADO
19,2022-05-11,NTN-F,950199,2029-01-01,12.7361,920.802224,OBSERVADO
20,2022-05-11,NTN-F,950199,2031-01-01,12.7452,900.43228,OBSERVADO
21,2022-05-11,NTN-F,950199,2033-01-01,12.7513,884.064669,OBSERVADO
22,2022-05-11,LTN,100000,2022-07-01,12.867,982.857217,OBSERVADO
23,2022-05-11,LTN,100000,2022-10-01,13.2475,951.361715,OBSERVADO
24,2022-05-11,LTN,100000,2023-01-01,13.4,921.881053,OBSERVADO
25,2022-05-11,LTN,100000,2023-04-01,13.4835,892.760445,OBSERVADO
26,2022-05-11,LTN,100000,2023-07-01,13.4491,866.139185,OBSERVADO
27,2022-05-11,LTN,100000,2024-01-01,13.1625,816.959674,OBSERVADO
28,2022-05-11,LTN,100000,2024-04-01,13.0583,794.240713,OBSERVADO
29,2022-05-11,LTN,100000,2024-07-01,12.8797,772.835262,OBSERVADO
30,2022-05-11,LTN,100000,2025-01-01,12.6119,730.583906,OBSERVADO
31,2022-05-11,LTN,100000,2025-07-01,12.5725,690.513191,OBSERVADO
0,2022-05-12,NTN-B,760199,2022-08-15,4.6491,4017.430407,OBSERVADO
1,2022-05-12,NTN-B,760100,2023-03-15,5.1607,4011.720453,MODELADO
2,2022-05-12,NTN-B,760199,2023-05-15,5.2,4095.008384,OBSERVADO
3,2022-05-12,NTN-B,760199,2024-08-15,5.5061,4045.427345,OBSERVADO
4,2022-05-12,NTN-B,760199,2025-05-15,5.5631,4111.857882,OBSERVADO
